read_id	fold
chimera_1_A9831-10051_B14983-15061_MH0_260068_260523_0:0:0_0:0:0_1557/1	1
chimera_1_A9831-10051_B14983-15061_MH0_260068_260523_0:0:0_0:0:0_1557/2	1
chimera_1_A9831-10051_B14983-15061_MH0_260282_260843_0:0:0_0:0:0_72c/1	3
chimera_1_A9831-10051_B14983-15061_MH0_260282_260843_0:0:0_0:0:0_72c/2	3
chimera_1_A9831-10051_B14983-15061_MH0_260285_260761_0:0:0_0:0:0_94/1	0
chimera_1_A9831-10051_B14983-15061_MH0_260285_260761_0:0:0_0:0:0_94/2	0
chimera_1_A9831-10051_B14983-15061_MH0_260314_260832_0:0:0_0:0:0_214c/1	0
chimera_1_A9831-10051_B14983-15061_MH0_260314_260832_0:0:0_0:0:0_214c/2	0
chimera_1_A9831-10051_B14983-15061_MH0_260319_260794_0:0:0_0:0:0_410/1	2
chimera_1_A9831-10051_B14983-15061_MH0_260319_260794_0:0:0_0:0:0_410/2	2
chimera_1_A9831-10051_B14983-15061_MH0_260322_260833_0:0:0_0:0:0_1ea9/1	3
chimera_1_A9831-10051_B14983-15061_MH0_260322_260833_0:0:0_0:0:0_1ea9/2	3
chimera_1_A9831-10051_B14983-15061_MH0_260335_260860_0:0:0_0:0:0_215f/1	2
chimera_1_A9831-10051_B14983-15061_MH0_260335_260860_0:0:0_0:0:0_215f/2	2
chimera_1_A9831-10051_B14983-15061_MH0_260383_260901_0:0:0_0:0:0_1192/1	2
chimera_1_A9831-10051_B14983-15061_MH0_260383_260901_0:0:0_0:0:0_1192/2	2
chimera_1_A9831-10051_B14983-15061_MH0_260635_261189_0:0:0_0:0:0_125f/1	0
chimera_1_A9831-10051_B14983-15061_MH0_260635_261189_0:0:0_0:0:0_125f/2	0
chimera_1_A9831-10051_B14983-15061_MH0_260636_261112_0:0:0_0:0:0_262b/1	1
chimera_1_A9831-10051_B14983-15061_MH0_260636_261112_0:0:0_0:0:0_262b/2	1
chimera_1_A9831-10051_B14983-15061_MH0_260642_261124_0:0:0_0:0:0_166b/1	2
chimera_1_A9831-10051_B14983-15061_MH0_260642_261124_0:0:0_0:0:0_166b/2	2
chimera_1_A9831-10051_B14983-15061_MH0_260695_261258_0:0:0_0:0:0_6f5/1	0
chimera_1_A9831-10051_B14983-15061_MH0_260695_261258_0:0:0_0:0:0_6f5/2	0
chimera_1_A9831-10051_B14983-15061_MH0_260727_261153_0:0:0_0:0:0_1f1d/1	4
chimera_1_A9831-10051_B14983-15061_MH0_260727_261153_0:0:0_0:0:0_1f1d/2	4
chimera_1_A9831-10051_B14983-15061_MH0_260730_261239_0:0:0_0:0:0_c4b/1	0
chimera_1_A9831-10051_B14983-15061_MH0_260730_261239_0:0:0_0:0:0_c4b/2	0
chimera_1_A9831-10051_B14983-15061_MH0_260732_261202_0:0:0_0:0:0_1787/1	4
chimera_1_A9831-10051_B14983-15061_MH0_260732_261202_0:0:0_0:0:0_1787/2	4
chimera_1_A9831-10051_B14983-15061_MH0_260759_261246_0:0:0_0:0:0_a10/1	2
chimera_1_A9831-10051_B14983-15061_MH0_260759_261246_0:0:0_0:0:0_a10/2	2
chimera_1_A9831-10051_B14983-15061_MH0_260957_261445_0:0:0_0:0:0_6cd/1	1
chimera_1_A9831-10051_B14983-15061_MH0_260957_261445_0:0:0_0:0:0_6cd/2	1
chimera_1_A9831-10051_B14983-15061_MH0_260971_261479_0:0:0_0:0:0_4bd/1	4
chimera_1_A9831-10051_B14983-15061_MH0_260971_261479_0:0:0_0:0:0_4bd/2	4
chimera_1_A9831-10051_B14983-15061_MH0_260982_261462_0:0:0_0:0:0_218c/1	0
chimera_1_A9831-10051_B14983-15061_MH0_260982_261462_0:0:0_0:0:0_218c/2	0
chimera_1_A9831-10051_B14983-15061_MH0_261011_261439_0:0:0_0:0:0_437/1	3
chimera_1_A9831-10051_B14983-15061_MH0_261011_261439_0:0:0_0:0:0_437/2	3
chimera_1_A9831-10051_B14983-15061_MH0_261030_261559_0:0:0_0:0:0_1726/1	1
chimera_1_A9831-10051_B14983-15061_MH0_261030_261559_0:0:0_0:0:0_1726/2	1
chimera_1_A9831-10051_B14983-15061_MH0_261035_261546_0:0:0_0:0:0_258/1	2
chimera_1_A9831-10051_B14983-15061_MH0_261035_261546_0:0:0_0:0:0_258/2	2
chimera_1_A9831-10051_B14983-15061_MH0_261045_261589_0:0:0_0:0:0_63a/1	2
chimera_1_A9831-10051_B14983-15061_MH0_261045_261589_0:0:0_0:0:0_63a/2	2
chimera_1_A9831-10051_B14983-15061_MH0_261049_261573_0:0:0_0:0:0_1b2f/1	4
chimera_1_A9831-10051_B14983-15061_MH0_261049_261573_0:0:0_0:0:0_1b2f/2	4
chimera_1_A9831-10051_B14983-15061_MH0_261094_261584_0:0:0_0:0:0_119d/1	0
chimera_1_A9831-10051_B14983-15061_MH0_261094_261584_0:0:0_0:0:0_119d/2	0
chimera_1_A9831-10051_B14983-15061_MH0_261110_261594_0:0:0_0:0:0_2603/1	3
chimera_1_A9831-10051_B14983-15061_MH0_261110_261594_0:0:0_0:0:0_2603/2	3
chimera_1_A9831-10051_B14983-15061_MH0_261294_261775_0:0:0_0:0:0_2032/1	0
chimera_1_A9831-10051_B14983-15061_MH0_261294_261775_0:0:0_0:0:0_2032/2	0
chimera_1_A9831-10051_B14983-15061_MH0_261301_261846_0:0:0_0:0:0_23f9/1	2
chimera_1_A9831-10051_B14983-15061_MH0_261301_261846_0:0:0_0:0:0_23f9/2	2
chimera_1_A9831-10051_B14983-15061_MH0_261315_261824_0:0:0_0:0:0_f3/1	4
chimera_1_A9831-10051_B14983-15061_MH0_261315_261824_0:0:0_0:0:0_f3/2	4
chimera_1_A9831-10051_B14983-15061_MH0_261322_261797_0:0:0_0:0:0_1fa/1	0
chimera_1_A9831-10051_B14983-15061_MH0_261322_261797_0:0:0_0:0:0_1fa/2	0
chimera_1_A9831-10051_B14983-15061_MH0_261325_261789_0:0:0_0:0:0_e72/1	2
chimera_1_A9831-10051_B14983-15061_MH0_261325_261789_0:0:0_0:0:0_e72/2	2
chimera_1_A9831-10051_B14983-15061_MH0_261342_261851_0:0:0_0:0:0_407/1	1
chimera_1_A9831-10051_B14983-15061_MH0_261342_261851_0:0:0_0:0:0_407/2	1
chimera_1_A9831-10051_B14983-15061_MH0_261349_261794_0:0:0_0:0:0_1552/1	2
chimera_1_A9831-10051_B14983-15061_MH0_261349_261794_0:0:0_0:0:0_1552/2	2
chimera_1_A9831-10051_B14983-15061_MH0_261378_261838_0:0:0_0:0:0_1f71/1	2
chimera_1_A9831-10051_B14983-15061_MH0_261378_261838_0:0:0_0:0:0_1f71/2	2
chimera_1_A9831-10051_B14983-15061_MH0_261383_261850_0:0:0_0:0:0_fa3/1	1
chimera_1_A9831-10051_B14983-15061_MH0_261383_261850_0:0:0_0:0:0_fa3/2	1
chimera_1_A9831-10051_B14983-15061_MH0_261397_261880_0:0:0_0:0:0_767/1	2
chimera_1_A9831-10051_B14983-15061_MH0_261397_261880_0:0:0_0:0:0_767/2	2
chimera_1_A9831-10051_B14983-15061_MH0_261425_261930_0:0:0_0:0:0_c2a/1	0
chimera_1_A9831-10051_B14983-15061_MH0_261425_261930_0:0:0_0:0:0_c2a/2	0
chimera_1_A9831-10051_B14983-15061_MH0_261626_262125_0:0:0_0:0:0_2167/1	4
chimera_1_A9831-10051_B14983-15061_MH0_261626_262125_0:0:0_0:0:0_2167/2	4
chimera_1_A9831-10051_B14983-15061_MH0_261640_262166_0:0:0_0:0:0_2a3/1	2
chimera_1_A9831-10051_B14983-15061_MH0_261640_262166_0:0:0_0:0:0_2a3/2	2
chimera_1_A9831-10051_B14983-15061_MH0_261643_262132_0:0:0_0:0:0_645/1	0
chimera_1_A9831-10051_B14983-15061_MH0_261643_262132_0:0:0_0:0:0_645/2	0
chimera_1_A9831-10051_B14983-15061_MH0_261653_262145_0:0:0_0:0:0_26ff/1	4
chimera_1_A9831-10051_B14983-15061_MH0_261653_262145_0:0:0_0:0:0_26ff/2	4
chimera_1_A9831-10051_B14983-15061_MH0_261661_262146_0:0:0_0:0:0_4da/1	2
chimera_1_A9831-10051_B14983-15061_MH0_261661_262146_0:0:0_0:0:0_4da/2	2
chimera_1_A9831-10051_B14983-15061_MH0_261662_262111_0:0:0_0:0:0_97f/1	1
chimera_1_A9831-10051_B14983-15061_MH0_261662_262111_0:0:0_0:0:0_97f/2	1
chimera_1_A9831-10051_B14983-15061_MH0_261674_262140_0:0:0_0:0:0_685/1	0
chimera_1_A9831-10051_B14983-15061_MH0_261674_262140_0:0:0_0:0:0_685/2	0
chimera_1_A9831-10051_B14983-15061_MH0_261753_262244_0:0:0_0:0:0_365/1	3
chimera_1_A9831-10051_B14983-15061_MH0_261753_262244_0:0:0_0:0:0_365/2	3
chimera_1_A9831-10051_B14983-15061_MH0_261761_262184_0:0:0_0:0:0_20d2/1	0
chimera_1_A9831-10051_B14983-15061_MH0_261761_262184_0:0:0_0:0:0_20d2/2	0
chimera_1_A9831-10051_B14983-15061_MH0_261775_262254_0:0:0_0:0:0_5dd/1	3
chimera_1_A9831-10051_B14983-15061_MH0_261775_262254_0:0:0_0:0:0_5dd/2	3
chimera_1_A9831-10051_B14983-15061_MH0_26181_26703_0:0:0_0:0:0_20cb/1	2
chimera_1_A9831-10051_B14983-15061_MH0_26181_26703_0:0:0_0:0:0_20cb/2	2
chimera_1_A9831-10051_B14983-15061_MH0_26187_26707_0:0:0_0:0:0_f9a/1	2
chimera_1_A9831-10051_B14983-15061_MH0_26187_26707_0:0:0_0:0:0_f9a/2	2
chimera_1_A9831-10051_B14983-15061_MH0_262009_262481_0:0:0_0:0:0_6ef/1	1
chimera_1_A9831-10051_B14983-15061_MH0_262009_262481_0:0:0_0:0:0_6ef/2	1
chimera_1_A9831-10051_B14983-15061_MH0_262048_262465_0:0:0_0:0:0_c0d/1	0
chimera_1_A9831-10051_B14983-15061_MH0_262048_262465_0:0:0_0:0:0_c0d/2	0
chimera_1_A9831-10051_B14983-15061_MH0_262065_262598_0:0:0_0:0:0_25e8/1	3
chimera_1_A9831-10051_B14983-15061_MH0_262065_262598_0:0:0_0:0:0_25e8/2	3
chimera_1_A9831-10051_B14983-15061_MH0_262091_262564_0:0:0_0:0:0_148d/1	0
chimera_1_A9831-10051_B14983-15061_MH0_262091_262564_0:0:0_0:0:0_148d/2	0
chimera_1_A9831-10051_B14983-15061_MH0_262102_262574_0:0:0_0:0:0_2016/1	4
chimera_1_A9831-10051_B14983-15061_MH0_262102_262574_0:0:0_0:0:0_2016/2	4
chimera_1_A9831-10051_B14983-15061_MH0_26213_26682_0:0:0_0:0:0_1be4/1	2
chimera_1_A9831-10051_B14983-15061_MH0_26213_26682_0:0:0_0:0:0_1be4/2	2
chimera_1_A9831-10051_B14983-15061_MH0_26229_26727_0:0:0_0:0:0_b5c/1	2
chimera_1_A9831-10051_B14983-15061_MH0_26229_26727_0:0:0_0:0:0_b5c/2	2
chimera_1_A9831-10051_B14983-15061_MH0_262310_262816_0:0:0_0:0:0_c26/1	2
chimera_1_A9831-10051_B14983-15061_MH0_262310_262816_0:0:0_0:0:0_c26/2	2
chimera_1_A9831-10051_B14983-15061_MH0_262310_262821_0:0:0_0:0:0_269a/1	4
chimera_1_A9831-10051_B14983-15061_MH0_262310_262821_0:0:0_0:0:0_269a/2	4
chimera_1_A9831-10051_B14983-15061_MH0_262313_262786_0:0:0_0:0:0_215c/1	4
chimera_1_A9831-10051_B14983-15061_MH0_262313_262786_0:0:0_0:0:0_215c/2	4
chimera_1_A9831-10051_B14983-15061_MH0_262334_262876_0:0:0_0:0:0_12fa/1	3
chimera_1_A9831-10051_B14983-15061_MH0_262334_262876_0:0:0_0:0:0_12fa/2	3
chimera_1_A9831-10051_B14983-15061_MH0_26235_26725_0:0:0_0:0:0_ba7/1	2
chimera_1_A9831-10051_B14983-15061_MH0_26235_26725_0:0:0_0:0:0_ba7/2	2
chimera_1_A9831-10051_B14983-15061_MH0_262360_262825_0:0:0_0:0:0_49e/1	3
chimera_1_A9831-10051_B14983-15061_MH0_262360_262825_0:0:0_0:0:0_49e/2	3
chimera_1_A9831-10051_B14983-15061_MH0_262374_262835_0:0:0_0:0:0_aec/1	1
chimera_1_A9831-10051_B14983-15061_MH0_262374_262835_0:0:0_0:0:0_aec/2	1
chimera_1_A9831-10051_B14983-15061_MH0_262414_262913_0:0:0_0:0:0_baa/1	4
chimera_1_A9831-10051_B14983-15061_MH0_262414_262913_0:0:0_0:0:0_baa/2	4
chimera_1_A9831-10051_B14983-15061_MH0_26247_26802_0:0:0_0:0:0_1fc9/1	3
chimera_1_A9831-10051_B14983-15061_MH0_26247_26802_0:0:0_0:0:0_1fc9/2	3
chimera_1_A9831-10051_B14983-15061_MH0_262640_263200_0:0:0_0:0:0_142e/1	2
chimera_1_A9831-10051_B14983-15061_MH0_262640_263200_0:0:0_0:0:0_142e/2	2
chimera_1_A9831-10051_B14983-15061_MH0_262667_263133_0:0:0_0:0:0_1942/1	3
chimera_1_A9831-10051_B14983-15061_MH0_262667_263133_0:0:0_0:0:0_1942/2	3
chimera_1_A9831-10051_B14983-15061_MH0_262709_263231_0:0:0_0:0:0_1d40/1	4
chimera_1_A9831-10051_B14983-15061_MH0_262709_263231_0:0:0_0:0:0_1d40/2	4
chimera_1_A9831-10051_B14983-15061_MH0_262720_263189_0:0:0_0:0:0_1c31/1	0
chimera_1_A9831-10051_B14983-15061_MH0_262720_263189_0:0:0_0:0:0_1c31/2	0
chimera_1_A9831-10051_B14983-15061_MH0_262730_263192_0:0:0_0:0:0_1d57/1	4
chimera_1_A9831-10051_B14983-15061_MH0_262730_263192_0:0:0_0:0:0_1d57/2	4
chimera_1_A9831-10051_B14983-15061_MH0_26274_26783_0:0:0_0:0:0_2305/1	0
chimera_1_A9831-10051_B14983-15061_MH0_26274_26783_0:0:0_0:0:0_2305/2	0
chimera_1_A9831-10051_B14983-15061_MH0_26274_26816_0:0:0_0:0:0_387/1	1
chimera_1_A9831-10051_B14983-15061_MH0_26274_26816_0:0:0_0:0:0_387/2	1
chimera_1_A9831-10051_B14983-15061_MH0_262761_263171_0:0:0_0:0:0_1a6e/1	1
chimera_1_A9831-10051_B14983-15061_MH0_262761_263171_0:0:0_0:0:0_1a6e/2	1
chimera_1_A9831-10051_B14983-15061_MH0_262775_263259_0:0:0_0:0:0_26b6/1	3
chimera_1_A9831-10051_B14983-15061_MH0_262775_263259_0:0:0_0:0:0_26b6/2	3
chimera_1_A9831-10051_B14983-15061_MH0_26288_26749_0:0:0_0:0:0_129f/1	2
chimera_1_A9831-10051_B14983-15061_MH0_26288_26749_0:0:0_0:0:0_129f/2	2
chimera_1_A9831-10051_B14983-15061_MH0_26293_26752_0:0:0_0:0:0_9d2/1	0
chimera_1_A9831-10051_B14983-15061_MH0_26293_26752_0:0:0_0:0:0_9d2/2	0
chimera_1_A9831-10051_B14983-15061_MH0_26303_26779_0:0:0_0:0:0_150b/1	1
chimera_1_A9831-10051_B14983-15061_MH0_26303_26779_0:0:0_0:0:0_150b/2	1
chimera_1_A9831-10051_B14983-15061_MH0_263074_263489_0:0:0_0:0:0_7d5/1	1
chimera_1_A9831-10051_B14983-15061_MH0_263074_263489_0:0:0_0:0:0_7d5/2	1
chimera_1_A9831-10051_B14983-15061_MH0_263090_263597_0:0:0_0:0:0_264f/1	2
chimera_1_A9831-10051_B14983-15061_MH0_263090_263597_0:0:0_0:0:0_264f/2	2
chimera_1_A9831-10051_B14983-15061_MH0_26312_26771_0:0:0_0:0:0_e1c/1	3
chimera_1_A9831-10051_B14983-15061_MH0_26312_26771_0:0:0_0:0:0_e1c/2	3
chimera_1_A9831-10051_B14983-15061_MH0_263362_263809_0:0:0_0:0:0_2563/1	2
chimera_1_A9831-10051_B14983-15061_MH0_263362_263809_0:0:0_0:0:0_2563/2	2
chimera_1_A9831-10051_B14983-15061_MH0_263386_263880_0:0:0_0:0:0_2090/1	3
chimera_1_A9831-10051_B14983-15061_MH0_263386_263880_0:0:0_0:0:0_2090/2	3
chimera_1_A9831-10051_B14983-15061_MH0_263411_263905_0:0:0_0:0:0_59d/1	2
chimera_1_A9831-10051_B14983-15061_MH0_263411_263905_0:0:0_0:0:0_59d/2	2
chimera_1_A9831-10051_B14983-15061_MH0_263422_263927_0:0:0_0:0:0_2f6/1	0
chimera_1_A9831-10051_B14983-15061_MH0_263422_263927_0:0:0_0:0:0_2f6/2	0
chimera_1_A9831-10051_B14983-15061_MH0_263431_263941_0:0:0_0:0:0_ad3/1	2
chimera_1_A9831-10051_B14983-15061_MH0_263431_263941_0:0:0_0:0:0_ad3/2	2
chimera_1_A9831-10051_B14983-15061_MH0_263443_263887_0:0:0_0:0:0_5c/1	1
chimera_1_A9831-10051_B14983-15061_MH0_263443_263887_0:0:0_0:0:0_5c/2	1
chimera_1_A9831-10051_B14983-15061_MH0_263670_264128_0:0:0_0:0:0_1550/1	0
chimera_1_A9831-10051_B14983-15061_MH0_263670_264128_0:0:0_0:0:0_1550/2	0
chimera_1_A9831-10051_B14983-15061_MH0_263681_264223_0:0:0_0:0:0_7b8/1	2
chimera_1_A9831-10051_B14983-15061_MH0_263681_264223_0:0:0_0:0:0_7b8/2	2
chimera_1_A9831-10051_B14983-15061_MH0_263683_264194_0:0:0_0:0:0_ee4/1	3
chimera_1_A9831-10051_B14983-15061_MH0_263683_264194_0:0:0_0:0:0_ee4/2	3
chimera_1_A9831-10051_B14983-15061_MH0_263685_264175_0:0:0_0:0:0_1624/1	0
chimera_1_A9831-10051_B14983-15061_MH0_263685_264175_0:0:0_0:0:0_1624/2	0
chimera_1_A9831-10051_B14983-15061_MH0_263700_264260_0:0:0_0:0:0_1062/1	2
chimera_1_A9831-10051_B14983-15061_MH0_263700_264260_0:0:0_0:0:0_1062/2	2
chimera_1_A9831-10051_B14983-15061_MH0_263749_264202_0:0:0_0:0:0_c23/1	1
chimera_1_A9831-10051_B14983-15061_MH0_263749_264202_0:0:0_0:0:0_c23/2	1
chimera_1_A9831-10051_B14983-15061_MH0_263786_264223_0:0:0_0:0:0_b48/1	4
chimera_1_A9831-10051_B14983-15061_MH0_263786_264223_0:0:0_0:0:0_b48/2	4
chimera_1_A9831-10051_B14983-15061_MH0_263984_264478_0:0:0_0:0:0_1848/1	4
chimera_1_A9831-10051_B14983-15061_MH0_263984_264478_0:0:0_0:0:0_1848/2	4
chimera_1_A9831-10051_B14983-15061_MH0_263998_264505_0:0:0_0:0:0_134f/1	4
chimera_1_A9831-10051_B14983-15061_MH0_263998_264505_0:0:0_0:0:0_134f/2	4
chimera_1_A9831-10051_B14983-15061_MH0_264079_264525_0:0:0_0:0:0_10a5/1	3
chimera_1_A9831-10051_B14983-15061_MH0_264079_264525_0:0:0_0:0:0_10a5/2	3
chimera_1_A9831-10051_B14983-15061_MH0_264125_264504_0:0:0_0:0:0_20a6/1	4
chimera_1_A9831-10051_B14983-15061_MH0_264125_264504_0:0:0_0:0:0_20a6/2	4
chimera_1_A9831-10051_B14983-15061_MH0_264128_264606_0:0:0_0:0:0_389/1	0
chimera_1_A9831-10051_B14983-15061_MH0_264128_264606_0:0:0_0:0:0_389/2	0
chimera_1_A9831-10051_B14983-15061_MH0_264404_264962_0:0:0_0:0:0_17d/1	3
chimera_1_A9831-10051_B14983-15061_MH0_264404_264962_0:0:0_0:0:0_17d/2	3
chimera_1_A9831-10051_B14983-15061_MH0_264407_264915_0:0:0_0:0:0_112a/1	0
chimera_1_A9831-10051_B14983-15061_MH0_264407_264915_0:0:0_0:0:0_112a/2	0
chimera_1_A9831-10051_B14983-15061_MH0_264420_264885_0:0:0_0:0:0_69/1	2
chimera_1_A9831-10051_B14983-15061_MH0_264420_264885_0:0:0_0:0:0_69/2	2
chimera_1_A9831-10051_B14983-15061_MH0_264470_264960_0:0:0_0:0:0_1cc6/1	3
chimera_1_A9831-10051_B14983-15061_MH0_264470_264960_0:0:0_0:0:0_1cc6/2	3
chimera_1_A9831-10051_B14983-15061_MH0_264471_264880_0:0:0_0:0:0_1811/1	4
chimera_1_A9831-10051_B14983-15061_MH0_264471_264880_0:0:0_0:0:0_1811/2	4
chimera_1_A9831-10051_B14983-15061_MH0_264655_265187_0:0:0_0:0:0_cc/1	3
chimera_1_A9831-10051_B14983-15061_MH0_264655_265187_0:0:0_0:0:0_cc/2	3
chimera_1_A9831-10051_B14983-15061_MH0_264661_265163_0:0:0_0:0:0_875/1	0
chimera_1_A9831-10051_B14983-15061_MH0_264661_265163_0:0:0_0:0:0_875/2	0
chimera_1_A9831-10051_B14983-15061_MH0_264662_265200_0:0:0_0:0:0_1a1f/1	4
chimera_1_A9831-10051_B14983-15061_MH0_264662_265200_0:0:0_0:0:0_1a1f/2	4
chimera_1_A9831-10051_B14983-15061_MH0_264675_265156_0:0:0_0:0:0_1a1c/1	2
chimera_1_A9831-10051_B14983-15061_MH0_264675_265156_0:0:0_0:0:0_1a1c/2	2
chimera_1_A9831-10051_B14983-15061_MH0_264678_265223_0:0:0_0:0:0_46f/1	0
chimera_1_A9831-10051_B14983-15061_MH0_264678_265223_0:0:0_0:0:0_46f/2	0
chimera_1_A9831-10051_B14983-15061_MH0_264702_265229_0:0:0_0:0:0_1ef6/1	3
chimera_1_A9831-10051_B14983-15061_MH0_264702_265229_0:0:0_0:0:0_1ef6/2	3
chimera_1_A9831-10051_B14983-15061_MH0_264729_265261_0:0:0_0:0:0_ae7/1	0
chimera_1_A9831-10051_B14983-15061_MH0_264729_265261_0:0:0_0:0:0_ae7/2	0
chimera_1_A9831-10051_B14983-15061_MH0_264746_265293_0:0:0_0:0:0_18a6/1	4
chimera_1_A9831-10051_B14983-15061_MH0_264746_265293_0:0:0_0:0:0_18a6/2	4
chimera_1_A9831-10051_B14983-15061_MH0_264767_265189_0:0:0_0:0:0_24ee/1	0
chimera_1_A9831-10051_B14983-15061_MH0_264767_265189_0:0:0_0:0:0_24ee/2	0
chimera_1_A9831-10051_B14983-15061_MH0_264771_265211_0:0:0_0:0:0_2534/1	0
chimera_1_A9831-10051_B14983-15061_MH0_264771_265211_0:0:0_0:0:0_2534/2	0
chimera_1_A9831-10051_B14983-15061_MH0_264802_265278_0:0:0_0:0:0_bc3/1	0
chimera_1_A9831-10051_B14983-15061_MH0_264802_265278_0:0:0_0:0:0_bc3/2	0
chimera_1_A9831-10051_B14983-15061_MH0_264808_265265_0:0:0_0:0:0_1539/1	1
chimera_1_A9831-10051_B14983-15061_MH0_264808_265265_0:0:0_0:0:0_1539/2	1
chimera_1_A9831-10051_B14983-15061_MH0_264991_265503_0:0:0_0:0:0_216c/1	2
chimera_1_A9831-10051_B14983-15061_MH0_264991_265503_0:0:0_0:0:0_216c/2	2
chimera_1_A9831-10051_B14983-15061_MH0_265016_265524_0:0:0_0:0:0_290/1	3
chimera_1_A9831-10051_B14983-15061_MH0_265016_265524_0:0:0_0:0:0_290/2	3
chimera_1_A9831-10051_B14983-15061_MH0_265027_265518_0:0:0_0:0:0_1e9/1	1
chimera_1_A9831-10051_B14983-15061_MH0_265027_265518_0:0:0_0:0:0_1e9/2	1
chimera_1_A9831-10051_B14983-15061_MH0_265036_265500_0:0:0_0:0:0_833/1	2
chimera_1_A9831-10051_B14983-15061_MH0_265036_265500_0:0:0_0:0:0_833/2	2
chimera_1_A9831-10051_B14983-15061_MH0_265045_265505_0:0:0_0:0:0_a97/1	0
chimera_1_A9831-10051_B14983-15061_MH0_265045_265505_0:0:0_0:0:0_a97/2	0
chimera_1_A9831-10051_B14983-15061_MH0_265061_265568_0:0:0_0:0:0_26d2/1	1
chimera_1_A9831-10051_B14983-15061_MH0_265061_265568_0:0:0_0:0:0_26d2/2	1
chimera_1_A9831-10051_B14983-15061_MH0_265151_265602_0:0:0_0:0:0_516/1	3
chimera_1_A9831-10051_B14983-15061_MH0_265151_265602_0:0:0_0:0:0_516/2	3
chimera_1_A9831-10051_B14983-15061_MH0_26528_27067_0:0:0_0:0:0_642/1	4
chimera_1_A9831-10051_B14983-15061_MH0_26528_27067_0:0:0_0:0:0_642/2	4
chimera_1_A9831-10051_B14983-15061_MH0_265332_265847_0:0:0_0:0:0_771/1	1
chimera_1_A9831-10051_B14983-15061_MH0_265332_265847_0:0:0_0:0:0_771/2	1
chimera_1_A9831-10051_B14983-15061_MH0_265338_265836_0:0:0_0:0:0_1d22/1	1
chimera_1_A9831-10051_B14983-15061_MH0_265338_265836_0:0:0_0:0:0_1d22/2	1
chimera_1_A9831-10051_B14983-15061_MH0_265371_265864_0:0:0_0:0:0_12f6/1	4
chimera_1_A9831-10051_B14983-15061_MH0_265371_265864_0:0:0_0:0:0_12f6/2	4
chimera_1_A9831-10051_B14983-15061_MH0_265371_265907_0:0:0_0:0:0_11ab/1	2
chimera_1_A9831-10051_B14983-15061_MH0_265371_265907_0:0:0_0:0:0_11ab/2	2
chimera_1_A9831-10051_B14983-15061_MH0_265401_265892_0:0:0_0:0:0_24d9/1	4
chimera_1_A9831-10051_B14983-15061_MH0_265401_265892_0:0:0_0:0:0_24d9/2	4
chimera_1_A9831-10051_B14983-15061_MH0_265403_265900_0:0:0_0:0:0_ec6/1	4
chimera_1_A9831-10051_B14983-15061_MH0_265403_265900_0:0:0_0:0:0_ec6/2	4
chimera_1_A9831-10051_B14983-15061_MH0_265404_265917_0:0:0_0:0:0_b81/1	4
chimera_1_A9831-10051_B14983-15061_MH0_265404_265917_0:0:0_0:0:0_b81/2	4
chimera_1_A9831-10051_B14983-15061_MH0_265408_265958_0:0:0_0:0:0_1244/1	2
chimera_1_A9831-10051_B14983-15061_MH0_265408_265958_0:0:0_0:0:0_1244/2	2
chimera_1_A9831-10051_B14983-15061_MH0_265418_265936_0:0:0_0:0:0_2373/1	0
chimera_1_A9831-10051_B14983-15061_MH0_265418_265936_0:0:0_0:0:0_2373/2	0
chimera_1_A9831-10051_B14983-15061_MH0_265456_265956_0:0:0_0:0:0_2242/1	0
chimera_1_A9831-10051_B14983-15061_MH0_265456_265956_0:0:0_0:0:0_2242/2	0
chimera_1_A9831-10051_B14983-15061_MH0_265467_265938_0:0:0_0:0:0_900/1	4
chimera_1_A9831-10051_B14983-15061_MH0_265467_265938_0:0:0_0:0:0_900/2	4
chimera_1_A9831-10051_B14983-15061_MH0_265697_266193_0:0:0_0:0:0_203b/1	3
chimera_1_A9831-10051_B14983-15061_MH0_265697_266193_0:0:0_0:0:0_203b/2	3
chimera_1_A9831-10051_B14983-15061_MH0_265702_266231_0:0:0_0:0:0_1af7/1	3
chimera_1_A9831-10051_B14983-15061_MH0_265702_266231_0:0:0_0:0:0_1af7/2	3
chimera_1_A9831-10051_B14983-15061_MH0_265706_266220_0:0:0_0:0:0_25d/1	2
chimera_1_A9831-10051_B14983-15061_MH0_265706_266220_0:0:0_0:0:0_25d/2	2
chimera_1_A9831-10051_B14983-15061_MH0_265716_266249_0:0:0_0:0:0_45e/1	0
chimera_1_A9831-10051_B14983-15061_MH0_265716_266249_0:0:0_0:0:0_45e/2	0
chimera_1_A9831-10051_B14983-15061_MH0_265720_266263_0:0:0_0:0:0_b3/1	2
chimera_1_A9831-10051_B14983-15061_MH0_265720_266263_0:0:0_0:0:0_b3/2	2
chimera_1_A9831-10051_B14983-15061_MH0_265737_266192_0:0:0_0:0:0_2635/1	0
chimera_1_A9831-10051_B14983-15061_MH0_265737_266192_0:0:0_0:0:0_2635/2	0
chimera_1_A9831-10051_B14983-15061_MH0_265752_266259_0:0:0_0:0:0_ca/1	1
chimera_1_A9831-10051_B14983-15061_MH0_265752_266259_0:0:0_0:0:0_ca/2	1
chimera_1_A9831-10051_B14983-15061_MH0_265754_266268_0:0:0_0:0:0_390/1	2
