read_uid	y_sim
chimera_1_A9831-10051_B14983-15061_MH0_203049_203591_0:0:0_0:0:0_18a/F	1
chimera_1_A9831-10051_B14983-15061_MH0_203092_203613_0:0:0_0:0:0_fd7/F	1
chimera_1_A9831-10051_B14983-15061_MH0_203106_203616_0:0:0_0:0:0_10a1/F	1
chimera_1_A9831-10051_B14983-15061_MH0_203047_203600_0:0:0_0:0:0_1166/F	1
chimera_1_A9831-10051_B14983-15061_MH0_203104_203561_0:0:0_0:0:0_17b1/F	1
chimera_1_A9831-10051_B14983-15061_MH0_308848_309325_0:0:0_0:0:0_2440/F	1
chimera_1_A9831-10051_B14983-15061_MH0_202750_203239_0:0:0_0:0:0_7a0/R	1
chimera_1_A9831-10051_B14983-15061_MH0_202689_203221_0:0:0_0:0:0_7fe/R	1
chimera_1_A9831-10051_B14983-15061_MH0_202762_203257_0:0:0_0:0:0_2549/R	1
chimera_1_A9831-10051_B14983-15061_MH0_85117_85674_0:0:0_0:0:0_207d/F	1
chimera_1_A9831-10051_B14983-15061_MH0_242516_243058_0:0:0_0:0:0_255c/F	1
chimera_1_A9831-10051_B14983-15061_MH0_84855_85266_0:0:0_0:0:0_d76/R	1
chimera_1_A9831-10051_B14983-15061_MH0_80138_80568_0:0:0_0:0:0_1d3b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_211421_211935_0:0:0_0:0:0_a4a/R	1
chimera_1_A9831-10051_B14983-15061_MH0_242519_243016_0:0:0_0:0:0_208e/F	1
chimera_1_A9831-10051_B14983-15061_MH0_106306_106801_0:0:0_0:0:0_ca7/F	1
chimera_1_A9831-10051_B14983-15061_MH0_180461_181005_0:0:0_0:0:0_79c/R	1
chimera_1_A9831-10051_B14983-15061_MH0_211790_212254_0:0:0_0:0:0_18b5/F	1
chimera_1_A9831-10051_B14983-15061_MH0_69409_69857_0:0:0_0:0:0_21a/R	1
chimera_1_A9831-10051_B14983-15061_MH0_308451_309004_0:0:0_0:0:0_114f/R	1
chimera_1_A9831-10051_B14983-15061_MH0_211432_211940_0:0:0_0:0:0_15e2/R	1
chimera_1_A9831-10051_B14983-15061_MH0_211448_211941_0:0:0_0:0:0_10bc/R	1
chimera_1_A9831-10051_B14983-15061_MH0_211512_211942_0:0:0_0:0:0_1727/R	1
chimera_1_A9831-10051_B14983-15061_MH0_324622_325168_0:0:0_0:0:0_f9e/F	1
chimera_1_A9831-10051_B14983-15061_MH0_308540_309007_0:0:0_0:0:0_3a9/R	1
chimera_1_A9831-10051_B14983-15061_MH0_202779_203269_0:0:0_0:0:0_688/R	1
chimera_1_A9831-10051_B14983-15061_MH0_80091_80577_0:0:0_0:0:0_1f8f/R	1
chimera_1_A9831-10051_B14983-15061_MH0_180528_181011_0:0:0_0:0:0_99b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_248514_249008_0:0:0_0:0:0_e06/F	1
chimera_1_A9831-10051_B14983-15061_MH0_248185_248663_0:0:0_0:0:0_df0/R	1
chimera_1_A9831-10051_B14983-15061_MH0_80150_80579_0:0:0_0:0:0_1e0e/R	1
chimera_1_A9831-10051_B14983-15061_MH0_178096_178612_0:0:0_0:0:0_1353/R	1
chimera_1_A9831-10051_B14983-15061_MH0_324218_324777_0:0:0_0:0:0_138b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_178457_178926_0:0:0_0:0:0_375/F	1
chimera_1_A9831-10051_B14983-15061_MH0_178414_178902_0:0:0_0:0:0_4ed/F	1
chimera_1_A9831-10051_B14983-15061_MH0_178456_178939_0:0:0_0:0:0_bc9/F	1
chimera_1_A9831-10051_B14983-15061_MH0_178407_178943_0:0:0_0:0:0_1593/F	1
chimera_1_A9831-10051_B14983-15061_MH0_178444_178880_0:0:0_0:0:0_258c/F	1
chimera_1_A9831-10051_B14983-15061_MH0_178120_178592_0:0:0_0:0:0_25be/R	1
chimera_1_A9831-10051_B14983-15061_MH0_210775_211233_0:0:0_0:0:0_6b6/R	1
chimera_1_A9831-10051_B14983-15061_MH0_80440_81021_0:0:0_0:0:0_1533/F	1
chimera_1_A9831-10051_B14983-15061_MH0_242227_242687_0:0:0_0:0:0_497/R	1
chimera_1_A9831-10051_B14983-15061_MH0_242153_242687_0:0:0_0:0:0_15a9/R	1
chimera_1_A9831-10051_B14983-15061_MH0_210769_211238_0:0:0_0:0:0_16b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_180500_181024_0:0:0_0:0:0_171e/R	1
chimera_1_A9831-10051_B14983-15061_MH0_308519_309022_0:0:0_0:0:0_614/R	1
chimera_1_A9831-10051_B14983-15061_MH0_327257_327833_0:0:0_0:0:0_bde/F	1
chimera_1_A9831-10051_B14983-15061_MH0_336080_336554_0:0:0_0:0:0_1310/F	1
chimera_1_A9831-10051_B14983-15061_MH0_336070_336593_0:0:0_0:0:0_179c/F	1
chimera_1_A9831-10051_B14983-15061_MH0_336120_336564_0:0:0_0:0:0_18b3/F	1
chimera_1_A9831-10051_B14983-15061_MH0_336108_336559_0:0:0_0:0:0_1c53/F	1
chimera_1_A9831-10051_B14983-15061_MH0_336126_336550_0:0:0_0:0:0_25b8/F	1
chimera_1_A9831-10051_B14983-15061_MH0_335754_336256_0:0:0_0:0:0_8b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_335767_336231_0:0:0_0:0:0_a6/R	1
chimera_1_A9831-10051_B14983-15061_MH0_335724_336251_0:0:0_0:0:0_36d/R	1
chimera_1_A9831-10051_B14983-15061_MH0_335725_336255_0:0:0_0:0:0_526/R	1
chimera_1_A9831-10051_B14983-15061_MH0_335699_336283_0:0:0_0:0:0_13f4/R	1
chimera_1_A9831-10051_B14983-15061_MH0_335734_336261_0:0:0_0:0:0_1c89/R	1
chimera_1_A9831-10051_B14983-15061_MH0_335755_336240_0:0:0_0:0:0_24e0/R	1
chimera_1_A9831-10051_B14983-15061_MH0_69730_70238_0:0:0_0:0:0_da5/F	1
chimera_1_A9831-10051_B14983-15061_MH0_308876_309316_0:0:0_0:0:0_2285/F	1
chimera_1_A9831-10051_B14983-15061_MH0_242544_243066_0:0:0_0:0:0_58b/F	1
chimera_1_A9831-10051_B14983-15061_MH0_308878_309332_0:0:0_0:0:0_6ca/F	1
chimera_1_A9831-10051_B14983-15061_MH0_85147_85617_0:0:0_0:0:0_1e9c/F	1
chimera_1_A9831-10051_B14983-15061_MH0_69383_69882_0:0:0_0:0:0_11fa/R	1
chimera_1_A9831-10051_B14983-15061_MH0_106333_106899_0:0:0_0:0:0_23b4/F	1
chimera_1_A9831-10051_B14983-15061_MH0_69735_70229_0:0:0_0:0:0_2322/F	1
chimera_1_A9831-10051_B14983-15061_MH0_248536_249097_0:0:0_0:0:0_683/F	1
chimera_1_A9831-10051_B14983-15061_MH0_180452_181034_0:0:0_0:0:0_205b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_85152_85652_0:0:0_0:0:0_115/F	1
chimera_1_A9831-10051_B14983-15061_MH0_106337_106798_0:0:0_0:0:0_6d8/F	1
chimera_1_A9831-10051_B14983-15061_MH0_69738_70236_0:0:0_0:0:0_880/F	1
chimera_1_A9831-10051_B14983-15061_MH0_336146_336660_0:0:0_0:0:0_1653/F	1
chimera_1_A9831-10051_B14983-15061_MH0_267466_267979_0:0:0_0:0:0_65/F	1
chimera_1_A9831-10051_B14983-15061_MH0_267431_267909_0:0:0_0:0:0_8f/F	1
chimera_1_A9831-10051_B14983-15061_MH0_267423_267897_0:0:0_0:0:0_108/F	1
chimera_1_A9831-10051_B14983-15061_MH0_267468_267967_0:0:0_0:0:0_4a1/F	1
chimera_1_A9831-10051_B14983-15061_MH0_267438_267949_0:0:0_0:0:0_1160/F	1
chimera_1_A9831-10051_B14983-15061_MH0_267465_267945_0:0:0_0:0:0_1bb5/F	1
chimera_1_A9831-10051_B14983-15061_MH0_267429_267964_0:0:0_0:0:0_1fb2/F	1
chimera_1_A9831-10051_B14983-15061_MH0_267094_267603_0:0:0_0:0:0_4ac/R	1
chimera_1_A9831-10051_B14983-15061_MH0_267104_267627_0:0:0_0:0:0_ac5/R	1
chimera_1_A9831-10051_B14983-15061_MH0_267015_267579_0:0:0_0:0:0_140b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_267018_267568_0:0:0_0:0:0_14cc/R	1
chimera_1_A9831-10051_B14983-15061_MH0_267101_267595_0:0:0_0:0:0_1b4f/R	1
chimera_1_A9831-10051_B14983-15061_MH0_267005_267580_0:0:0_0:0:0_1f03/R	1
chimera_1_A9831-10051_B14983-15061_MH0_85154_85672_0:0:0_0:0:0_7f7/F	1
chimera_1_A9831-10051_B14983-15061_MH0_80179_80606_0:0:0_0:0:0_1071/R	1
chimera_1_A9831-10051_B14983-15061_MH0_336151_336548_0:0:0_0:0:0_199/F	1
chimera_1_A9831-10051_B14983-15061_MH0_85157_85730_0:0:0_0:0:0_32b/F	1
chimera_1_A9831-10051_B14983-15061_MH0_10768_11253_0:0:0_0:0:0_331/F	1
chimera_1_A9831-10051_B14983-15061_MH0_10755_11277_0:0:0_0:0:0_878/F	1
chimera_1_A9831-10051_B14983-15061_MH0_10785_11282_0:0:0_0:0:0_a6d/F	1
chimera_1_A9831-10051_B14983-15061_MH0_10753_11265_0:0:0_0:0:0_12ca/F	1
chimera_1_A9831-10051_B14983-15061_MH0_10782_11283_0:0:0_0:0:0_1454/F	1
chimera_1_A9831-10051_B14983-15061_MH0_10763_11310_0:0:0_0:0:0_193e/F	1
chimera_1_A9831-10051_B14983-15061_MH0_178489_179012_0:0:0_0:0:0_2302/F	1
chimera_1_A9831-10051_B14983-15061_MH0_10433_10921_0:0:0_0:0:0_1bb1/R	1
chimera_1_A9831-10051_B14983-15061_MH0_242163_242706_0:0:0_0:0:0_21a2/R	1
chimera_1_A9831-10051_B14983-15061_MH0_10446_10896_0:0:0_0:0:0_240f/R	1
chimera_1_A9831-10051_B14983-15061_MH0_10449_10906_0:0:0_0:0:0_24f8/R	1
chimera_1_A9831-10051_B14983-15061_MH0_211108_211564_0:0:0_0:0:0_1450/F	1
chimera_1_A9831-10051_B14983-15061_MH0_10801_11257_0:0:0_0:0:0_199b/F	1
chimera_1_A9831-10051_B14983-15061_MH0_85159_85640_0:0:0_0:0:0_26a7/F	1
chimera_1_A9831-10051_B14983-15061_MH0_242211_242707_0:0:0_0:0:0_1a2a/R	1
chimera_1_A9831-10051_B14983-15061_MH0_211109_211588_0:0:0_0:0:0_1ef0/F	1
chimera_1_A9831-10051_B14983-15061_MH0_267490_267967_0:0:0_0:0:0_d11/F	1
chimera_1_A9831-10051_B14983-15061_MH0_203155_203603_0:0:0_0:0:0_1284/F	1
chimera_1_A9831-10051_B14983-15061_MH0_69748_70250_0:0:0_0:0:0_992/F	1
chimera_1_A9831-10051_B14983-15061_MH0_178493_178996_0:0:0_0:0:0_114d/F	1
chimera_1_A9831-10051_B14983-15061_MH0_95539_96052_0:0:0_0:0:0_1e9a/F	1
chimera_1_A9831-10051_B14983-15061_MH0_80092_80613_0:0:0_0:0:0_1f4b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_336158_336632_0:0:0_0:0:0_2633/F	1
chimera_1_A9831-10051_B14983-15061_MH0_80068_80615_0:0:0_0:0:0_1689/R	1
chimera_1_A9831-10051_B14983-15061_MH0_248157_248699_0:0:0_0:0:0_187b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_267065_267642_0:0:0_0:0:0_1c21/R	1
chimera_1_A9831-10051_B14983-15061_MH0_178114_178644_0:0:0_0:0:0_1f6a/R	1
chimera_1_A9831-10051_B14983-15061_MH0_80467_80970_0:0:0_0:0:0_1a99/F	1
chimera_1_A9831-10051_B14983-15061_MH0_178161_178645_0:0:0_0:0:0_a15/R	1
chimera_1_A9831-10051_B14983-15061_MH0_248225_248701_0:0:0_0:0:0_13c8/R	1
chimera_1_A9831-10051_B14983-15061_MH0_335793_336309_0:0:0_0:0:0_1a62/R	1
chimera_1_A9831-10051_B14983-15061_MH0_327283_327812_0:0:0_0:0:0_127b/F	1
chimera_1_A9831-10051_B14983-15061_MH0_335795_336311_0:0:0_0:0:0_1f1/R	1
chimera_1_A9831-10051_B14983-15061_MH0_210753_211266_0:0:0_0:0:0_1891/R	1
chimera_1_A9831-10051_B14983-15061_MH0_80471_81027_0:0:0_0:0:0_1233/F	1
chimera_1_A9831-10051_B14983-15061_MH0_106024_106503_0:0:0_0:0:0_209b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_178164_178651_0:0:0_0:0:0_f4d/R	1
chimera_1_A9831-10051_B14983-15061_MH0_106358_106825_0:0:0_0:0:0_2304/F	1
chimera_1_A9831-10051_B14983-15061_MH0_95551_96086_0:0:0_0:0:0_1821/F	1
chimera_1_A9831-10051_B14983-15061_MH0_248217_248709_0:0:0_0:0:0_8a5/R	1
chimera_1_A9831-10051_B14983-15061_MH0_335826_336322_0:0:0_0:0:0_94c/R	1
chimera_1_A9831-10051_B14983-15061_MH0_211131_211666_0:0:0_0:0:0_2071/F	1
chimera_1_A9831-10051_B14983-15061_MH0_211132_211643_0:0:0_0:0:0_23f7/F	1
chimera_1_A9831-10051_B14983-15061_MH0_178215_178663_0:0:0_0:0:0_12a4/R	1
chimera_1_A9831-10051_B14983-15061_MH0_326926_327447_0:0:0_0:0:0_230b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_106369_106873_0:0:0_0:0:0_38/F	1
chimera_1_A9831-10051_B14983-15061_MH0_248570_249113_0:0:0_0:0:0_1504/F	1
chimera_1_A9831-10051_B14983-15061_MH0_80488_81016_0:0:0_0:0:0_5e3/F	1
chimera_1_A9831-10051_B14983-15061_MH0_178519_178992_0:0:0_0:0:0_25d4/F	1
chimera_1_A9831-10051_B14983-15061_MH0_336183_336654_0:0:0_0:0:0_202b/F	1
chimera_1_A9831-10051_B14983-15061_MH0_27232_27690_0:0:0_0:0:0_14a3/R	1
chimera_1_A9831-10051_B14983-15061_MH0_35379_35813_0:0:0_0:0:0_81d/F	1
chimera_1_A9831-10051_B14983-15061_MH0_35372_35862_0:0:0_0:0:0_2107/F	1
chimera_1_A9831-10051_B14983-15061_MH0_35032_35549_0:0:0_0:0:0_3b8/R	1
chimera_1_A9831-10051_B14983-15061_MH0_35050_35506_0:0:0_0:0:0_7cc/R	1
chimera_1_A9831-10051_B14983-15061_MH0_35054_35498_0:0:0_0:0:0_143c/R	1
chimera_1_A9831-10051_B14983-15061_MH0_35043_35486_0:0:0_0:0:0_1463/R	1
chimera_1_A9831-10051_B14983-15061_MH0_35070_35510_0:0:0_0:0:0_151a/R	1
chimera_1_A9831-10051_B14983-15061_MH0_35043_35526_0:0:0_0:0:0_1aa9/R	1
chimera_1_A9831-10051_B14983-15061_MH0_35023_35489_0:0:0_0:0:0_1ad9/R	1
chimera_1_A9831-10051_B14983-15061_MH0_35032_35530_0:0:0_0:0:0_1e96/R	1
chimera_1_A9831-10051_B14983-15061_MH0_10514_10983_0:0:0_0:0:0_2370/R	1
chimera_1_A9831-10051_B14983-15061_MH0_178524_178987_0:0:0_0:0:0_af3/F	1
chimera_1_A9831-10051_B14983-15061_MH0_27219_27695_0:0:0_0:0:0_d2a/R	1
chimera_1_A9831-10051_B14983-15061_MH0_10837_11364_0:0:0_0:0:0_ffc/F	1
chimera_1_A9831-10051_B14983-15061_MH0_35054_35554_0:0:0_0:0:0_ed6/R	1
chimera_1_A9831-10051_B14983-15061_MH0_178112_178677_0:0:0_0:0:0_19eb/R	1
chimera_1_A9831-10051_B14983-15061_MH0_80500_80974_0:0:0_0:0:0_b90/F	1
chimera_1_A9831-10051_B14983-15061_MH0_35407_35841_0:0:0_0:0:0_1380/F	1
chimera_1_A9831-10051_B14983-15061_MH0_106383_106886_0:0:0_0:0:0_202f/F	1
chimera_1_A9831-10051_B14983-15061_MH0_10842_11308_0:0:0_0:0:0_228/F	1
chimera_1_A9831-10051_B14983-15061_MH0_248251_248735_0:0:0_0:0:0_1ccc/R	1
chimera_1_A9831-10051_B14983-15061_MH0_95212_95726_0:0:0_0:0:0_1feb/R	1
chimera_1_A9831-10051_B14983-15061_MH0_10459_10991_0:0:0_0:0:0_22e0/R	1
chimera_1_A9831-10051_B14983-15061_MH0_178533_179037_0:0:0_0:0:0_3f0/F	1
chimera_1_A9831-10051_B14983-15061_MH0_248589_249057_0:0:0_0:0:0_93/F	1
chimera_1_A9831-10051_B14983-15061_MH0_178155_178683_0:0:0_0:0:0_1cbc/R	1
chimera_1_A9831-10051_B14983-15061_MH0_178535_179034_0:0:0_0:0:0_7a3/F	1
chimera_1_A9831-10051_B14983-15061_MH0_35413_35866_0:0:0_0:0:0_23fe/F	1
chimera_1_A9831-10051_B14983-15061_MH0_106017_106538_0:0:0_0:0:0_18ff/R	1
chimera_1_A9831-10051_B14983-15061_MH0_80110_80655_0:0:0_0:0:0_2412/R	1
chimera_1_A9831-10051_B14983-15061_MH0_95582_96087_0:0:0_0:0:0_980/F	1
chimera_1_A9831-10051_B14983-15061_MH0_106084_106542_0:0:0_0:0:0_e87/R	1
chimera_1_A9831-10051_B14983-15061_MH0_326971_327475_0:0:0_0:0:0_1fa2/R	1
chimera_1_A9831-10051_B14983-15061_MH0_211161_211614_0:0:0_0:0:0_f8b/F	1
chimera_1_A9831-10051_B14983-15061_MH0_95591_96159_0:0:0_0:0:0_115f/F	1
chimera_1_A9831-10051_B14983-15061_MH0_211164_211679_0:0:0_0:0:0_1264/F	1
chimera_1_A9831-10051_B14983-15061_MH0_80212_80668_0:0:0_0:0:0_1a20/R	1
chimera_1_A9831-10051_B14983-15061_MH0_326941_327483_0:0:0_0:0:0_c88/R	1
chimera_1_A9831-10051_B14983-15061_MH0_80131_80670_0:0:0_0:0:0_149b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_327336_327878_0:0:0_0:0:0_221f/F	1
chimera_1_A9831-10051_B14983-15061_MH0_267831_268265_0:0:0_0:0:0_cd5/F	1
chimera_1_A9831-10051_B14983-15061_MH0_267466_267979_0:0:0_0:0:0_65/R	1
chimera_1_A9831-10051_B14983-15061_MH0_267468_267967_0:0:0_0:0:0_4a1/R	1
chimera_1_A9831-10051_B14983-15061_MH0_267429_267964_0:0:0_0:0:0_1fb2/R	1
chimera_1_A9831-10051_B14983-15061_MH0_211173_211595_0:0:0_0:0:0_1e12/F	1
chimera_1_A9831-10051_B14983-15061_MH0_27196_27725_0:0:0_0:0:0_9f/R	1
chimera_1_A9831-10051_B14983-15061_MH0_327341_327849_0:0:0_0:0:0_19f6/F	1
chimera_1_A9831-10051_B14983-15061_MH0_95286_95752_0:0:0_0:0:0_12a5/R	1
chimera_1_A9831-10051_B14983-15061_MH0_210812_211326_0:0:0_0:0:0_584/R	1
chimera_1_A9831-10051_B14983-15061_MH0_27192_27731_0:0:0_0:0:0_e57/R	1
chimera_1_A9831-10051_B14983-15061_MH0_211180_211698_0:0:0_0:0:0_1e5c/F	1
chimera_1_A9831-10051_B14983-15061_MH0_80133_80682_0:0:0_0:0:0_aff/R	1
chimera_1_A9831-10051_B14983-15061_MH0_231335_231776_0:0:0_0:0:0_ce/R	1
chimera_1_A9831-10051_B14983-15061_MH0_95615_96163_0:0:0_0:0:0_ee/F	1
chimera_1_A9831-10051_B14983-15061_MH0_144845_145263_0:0:0_0:0:0_441/R	1
chimera_1_A9831-10051_B14983-15061_MH0_144832_145263_0:0:0_0:0:0_1fd6/R	1
chimera_1_A9831-10051_B14983-15061_MH0_145080_145623_0:0:0_0:0:0_28c/F	1
chimera_1_A9831-10051_B14983-15061_MH0_145094_145624_0:0:0_0:0:0_e9e/F	1
chimera_1_A9831-10051_B14983-15061_MH0_145082_145574_0:0:0_0:0:0_11e0/F	1
chimera_1_A9831-10051_B14983-15061_MH0_145092_145670_0:0:0_0:0:0_1499/F	1
chimera_1_A9831-10051_B14983-15061_MH0_145091_145578_0:0:0_0:0:0_1acd/F	1
chimera_1_A9831-10051_B14983-15061_MH0_27592_28067_0:0:0_0:0:0_1c41/F	1
chimera_1_A9831-10051_B14983-15061_MH0_144784_145252_0:0:0_0:0:0_1e2/R	1
chimera_1_A9831-10051_B14983-15061_MH0_144796_145244_0:0:0_0:0:0_2526/R	1
chimera_1_A9831-10051_B14983-15061_MH0_80083_80692_0:0:0_0:0:0_1f4f/R	1
chimera_1_A9831-10051_B14983-15061_MH0_211192_211697_0:0:0_0:0:0_19f7/F	1
chimera_1_A9831-10051_B14983-15061_MH0_80204_80694_0:0:0_0:0:0_1823/R	1
chimera_1_A9831-10051_B14983-15061_MH0_231634_232135_0:0:0_0:0:0_d59/F	1
chimera_1_A9831-10051_B14983-15061_MH0_211193_211694_0:0:0_0:0:0_157f/F	1
chimera_1_A9831-10051_B14983-15061_MH0_231636_232164_0:0:0_0:0:0_b08/F	1
chimera_1_A9831-10051_B14983-15061_MH0_163962_164395_0:0:0_0:0:0_ffe/R	1
chimera_1_A9831-10051_B14983-15061_MH0_27268_27747_0:0:0_0:0:0_1a5e/R	1
chimera_1_A9831-10051_B14983-15061_MH0_210812_211344_0:0:0_0:0:0_2548/R	1
chimera_1_A9831-10051_B14983-15061_MH0_231300_231785_0:0:0_0:0:0_25a6/R	1
chimera_1_A9831-10051_B14983-15061_MH0_211197_211660_0:0:0_0:0:0_1b0f/F	1
chimera_1_A9831-10051_B14983-15061_MH0_328709_329222_0:0:0_0:0:0_690/F	1
chimera_1_A9831-10051_B14983-15061_MH0_328699_329141_0:0:0_0:0:0_9a1/F	1
chimera_1_A9831-10051_B14983-15061_MH0_328714_329229_0:0:0_0:0:0_e24/F	1
chimera_1_A9831-10051_B14983-15061_MH0_328663_329104_0:0:0_0:0:0_131b/F	1
chimera_1_A9831-10051_B14983-15061_MH0_328651_329131_0:0:0_0:0:0_142b/F	1
chimera_1_A9831-10051_B14983-15061_MH0_164249_164754_0:0:0_0:0:0_153b/F	1
chimera_1_A9831-10051_B14983-15061_MH0_328710_329216_0:0:0_0:0:0_15a5/F	1
chimera_1_A9831-10051_B14983-15061_MH0_328660_329159_0:0:0_0:0:0_1d04/F	1
chimera_1_A9831-10051_B14983-15061_MH0_328693_329184_0:0:0_0:0:0_1eb4/F	1
chimera_1_A9831-10051_B14983-15061_MH0_328347_328826_0:0:0_0:0:0_2e2/R	1
chimera_1_A9831-10051_B14983-15061_MH0_328282_328831_0:0:0_0:0:0_4af/R	1
chimera_1_A9831-10051_B14983-15061_MH0_328429_328857_0:0:0_0:0:0_a9e/R	1
chimera_1_A9831-10051_B14983-15061_MH0_328288_328817_0:0:0_0:0:0_d01/R	1
chimera_1_A9831-10051_B14983-15061_MH0_328309_328857_0:0:0_0:0:0_1037/R	1
chimera_1_A9831-10051_B14983-15061_MH0_328407_328805_0:0:0_0:0:0_10b8/R	1
chimera_1_A9831-10051_B14983-15061_MH0_145126_145648_0:0:0_0:0:0_1d9/F	1
chimera_1_A9831-10051_B14983-15061_MH0_327365_327854_0:0:0_0:0:0_3ff/F	1
chimera_1_A9831-10051_B14983-15061_MH0_27602_28056_0:0:0_0:0:0_1f0c/F	1
chimera_1_A9831-10051_B14983-15061_MH0_328337_328867_0:0:0_0:0:0_64/R	1
chimera_1_A9831-10051_B14983-15061_MH0_145127_145640_0:0:0_0:0:0_32c/F	1
chimera_1_A9831-10051_B14983-15061_MH0_10893_11368_0:0:0_0:0:0_e8e/F	1
chimera_1_A9831-10051_B14983-15061_MH0_164252_164800_0:0:0_0:0:0_df2/F	1
chimera_1_A9831-10051_B14983-15061_MH0_231289_231791_0:0:0_0:0:0_f4c/R	1
chimera_1_A9831-10051_B14983-15061_MH0_95630_96118_0:0:0_0:0:0_e08/F	1
chimera_1_A9831-10051_B14983-15061_MH0_325978_326509_0:0:0_0:0:0_d92/F	1
chimera_1_A9831-10051_B14983-15061_MH0_326010_326536_0:0:0_0:0:0_192f/F	1
chimera_1_A9831-10051_B14983-15061_MH0_326016_326494_0:0:0_0:0:0_19fc/F	1
chimera_1_A9831-10051_B14983-15061_MH0_325675_326167_0:0:0_0:0:0_2d4/R	1
chimera_1_A9831-10051_B14983-15061_MH0_325668_326147_0:0:0_0:0:0_545/R	1
chimera_1_A9831-10051_B14983-15061_MH0_325677_326179_0:0:0_0:0:0_d93/R	1
chimera_1_A9831-10051_B14983-15061_MH0_325683_326140_0:0:0_0:0:0_1056/R	1
chimera_1_A9831-10051_B14983-15061_MH0_325595_326111_0:0:0_0:0:0_1447/R	1
chimera_1_A9831-10051_B14983-15061_MH0_325713_326172_0:0:0_0:0:0_1f77/R	1
chimera_1_A9831-10051_B14983-15061_MH0_325617_326119_0:0:0_0:0:0_2272/R	1
chimera_1_A9831-10051_B14983-15061_MH0_325599_326160_0:0:0_0:0:0_239f/R	1
chimera_1_A9831-10051_B14983-15061_MH0_325624_326132_0:0:0_0:0:0_2448/R	1
chimera_1_A9831-10051_B14983-15061_MH0_164257_164733_0:0:0_0:0:0_b8c/F	1
chimera_1_A9831-10051_B14983-15061_MH0_27214_27758_0:0:0_0:0:0_679/R	1
chimera_1_A9831-10051_B14983-15061_MH0_66574_67101_0:0:0_0:0:0_5e2/F	1
chimera_1_A9831-10051_B14983-15061_MH0_144792_145283_0:0:0_0:0:0_24e1/R	1
chimera_1_A9831-10051_B14983-15061_MH0_145135_145628_0:0:0_0:0:0_1c63/F	1
chimera_1_A9831-10051_B14983-15061_MH0_327376_327797_0:0:0_0:0:0_20c2/F	1
chimera_1_A9831-10051_B14983-15061_MH0_231652_232157_0:0:0_0:0:0_2324/F	1
chimera_1_A9831-10051_B14983-15061_MH0_27615_28097_0:0:0_0:0:0_e2/F	1
chimera_1_A9831-10051_B14983-15061_MH0_231311_231802_0:0:0_0:0:0_417/R	1
chimera_1_A9831-10051_B14983-15061_MH0_144806_145288_0:0:0_0:0:0_1d46/R	1
chimera_1_A9831-10051_B14983-15061_MH0_327379_327862_0:0:0_0:0:0_8b1/F	1
chimera_1_A9831-10051_B14983-15061_MH0_95641_96170_0:0:0_0:0:0_1743/F	1
chimera_1_A9831-10051_B14983-15061_MH0_328407_328881_0:0:0_0:0:0_1ec7/R	1
chimera_1_A9831-10051_B14983-15061_MH0_211214_211712_0:0:0_0:0:0_2398/F	1
chimera_1_A9831-10051_B14983-15061_MH0_327381_327819_0:0:0_0:0:0_23ca/F	1
chimera_1_A9831-10051_B14983-15061_MH0_66583_67104_0:0:0_0:0:0_724/F	1
chimera_1_A9831-10051_B14983-15061_MH0_66583_67099_0:0:0_0:0:0_1e8a/F	1
chimera_1_A9831-10051_B14983-15061_MH0_164269_164791_0:0:0_0:0:0_13f7/F	1
chimera_1_A9831-10051_B14983-15061_MH0_325718_326193_0:0:0_0:0:0_1f04/R	1
chimera_1_A9831-10051_B14983-15061_MH0_164272_164764_0:0:0_0:0:0_1f88/F	1
chimera_1_A9831-10051_B14983-15061_MH0_27625_28112_0:0:0_0:0:0_27b/F	1
chimera_1_A9831-10051_B14983-15061_MH0_328344_328892_0:0:0_0:0:0_2524/R	1
chimera_1_A9831-10051_B14983-15061_MH0_164277_164829_0:0:0_0:0:0_155/F	1
chimera_1_A9831-10051_B14983-15061_MH0_211230_211700_0:0:0_0:0:0_752/F	1
chimera_1_A9831-10051_B14983-15061_MH0_328749_329147_0:0:0_0:0:0_105b/F	1
chimera_1_A9831-10051_B14983-15061_MH0_95277_95808_0:0:0_0:0:0_1796/R	1
chimera_1_A9831-10051_B14983-15061_MH0_27242_27783_0:0:0_0:0:0_2514/R	1
chimera_1_A9831-10051_B14983-15061_MH0_27635_28122_0:0:0_0:0:0_123d/F	1
chimera_1_A9831-10051_B14983-15061_MH0_327032_327547_0:0:0_0:0:0_1748/R	1
chimera_1_A9831-10051_B14983-15061_MH0_95661_96172_0:0:0_0:0:0_b7d/F	1
